camera_timestamp,radar_timestamp,closest_radar_timestamp,tokens
,1900-01-01 15:29:39.324596,,832797
,1900-01-01 15:29:39.354092,,896378
,1900-01-01 15:29:39.394666,,199252
,1900-01-01 15:29:39.433969,,540747
,1900-01-01 15:29:39.464936,,974151
,1900-01-01 15:29:39.503872,,950577
,1900-01-01 15:29:39.544725,,909819
,1900-01-01 15:29:39.584231,,187002
,1900-01-01 15:29:39.625455,,295370
,1900-01-01 15:29:39.653582,,776165
,1900-01-01 15:29:39.704837,,928810
,1900-01-01 15:29:39.734500,,601658
,1900-01-01 15:29:39.774627,,585239
,1900-01-01 15:29:39.814150,,846414
,1900-01-01 15:29:39.855707,,587055
,1900-01-01 15:29:39.883977,,745250
,1900-01-01 15:29:39.924783,,774508
,1900-01-01 15:29:39.964304,,472438
,1900-01-01 15:29:40.005638,,882928
,1900-01-01 15:29:40.033701,,282045
,1900-01-01 15:29:40.084890,,973049
,1900-01-01 15:29:40.115228,,534451
,1900-01-01 15:29:40.155520,,587995
,1900-01-01 15:29:40.194285,,733430
,1900-01-01 15:29:40.234679,,931115
,1900-01-01 15:29:40.263925,,256423
,1900-01-01 15:29:40.305105,,457737
,1900-01-01 15:29:40.344530,,758542
,1900-01-01 15:29:40.386343,,849526
,1900-01-01 15:29:40.413799,,169184
,1900-01-01 15:29:40.464809,,381342
,1900-01-01 15:29:40.495108,,347412
,1900-01-01 15:29:40.534908,,449415
,1900-01-01 15:29:40.574311,,542284
,1900-01-01 15:29:40.614877,,798150
,1900-01-01 15:29:40.644000,,790035
,1900-01-01 15:29:40.684957,,526941
,1900-01-01 15:29:40.724582,,768128
,1900-01-01 15:29:40.765359,,292376
,1900-01-01 15:29:40.794399,,833033
,1900-01-01 15:29:40.835406,,452169
,1900-01-01 15:29:40.874516,,712717
,1900-01-01 15:29:40.914699,,688903
,1900-01-01 15:29:40.944829,,788415
,1900-01-01 15:29:40.985072,,747525
,1900-01-01 15:29:41.024648,,597046
,1900-01-01 15:29:41.065125,,691440
,1900-01-01 15:29:41.095009,,249513
,1900-01-01 15:29:41.135166,,839629
,1900-01-01 15:29:41.175809,,211186
,1900-01-01 15:29:41.214808,,750305
,1900-01-01 15:29:41.245000,,312259
,1900-01-01 15:29:41.285482,,953226
,1900-01-01 15:29:41.324839,,746627
,1900-01-01 15:29:41.365353,,393882
,1900-01-01 15:29:41.394255,,177932
,1900-01-01 15:29:41.435231,,971583
,1900-01-01 15:29:41.475189,,411926
,1900-01-01 15:29:41.505454,,441418
,1900-01-01 15:29:41.544387,,902813
,1900-01-01 15:29:41.585166,,919488
,1900-01-01 15:29:41.624806,,177533
,1900-01-01 15:29:41.665215,,100667
,1900-01-01 15:29:41.694981,,341710
,1900-01-01 15:29:41.736876,,708205
,1900-01-01 15:29:41.774759,,200697
,1900-01-01 15:29:41.815233,,401690
,1900-01-01 15:29:41.844539,,528911
,1900-01-01 15:29:41.887912,,261205
,1900-01-01 15:29:41.925189,,208568
,1900-01-01 15:29:41.965225,,225166
,1900-01-01 15:29:42.006507,,969511
,1900-01-01 15:29:42.045388,,297220
,1900-01-01 15:29:42.074447,,495716
,1900-01-01 15:29:42.115350,,505957
,1900-01-01 15:29:42.154810,,480623
,1900-01-01 15:29:42.186348,,199392
,1900-01-01 15:29:42.224853,,259054
,1900-01-01 15:29:42.267756,,169443
,1900-01-01 15:29:42.305017,,435761
,1900-01-01 15:29:42.345646,,473253
,1900-01-01 15:29:42.384545,,507707
,1900-01-01 15:29:42.415781,,682915
,1900-01-01 15:29:42.455494,,408108
,1900-01-01 15:29:42.498845,,799468
,1900-01-01 15:29:42.525691,,512520
,1900-01-01 15:29:42.565565,,423850
,1900-01-01 15:29:42.605132,,263133
,1900-01-01 15:29:42.647495,,162478
,1900-01-01 15:29:42.674661,,833451
,1900-01-01 15:29:42.725795,,537777
,1900-01-01 15:29:42.756090,,698653
,1900-01-01 15:29:42.795941,,524155
,1900-01-01 15:29:42.835195,,993563
,1900-01-01 15:29:42.875514,,139649
,1900-01-01 15:29:42.904851,,191634
,1900-01-01 15:29:42.946131,,121634
,1900-01-01 15:29:42.985237,,199886
,1900-01-01 15:29:43.027438,,633414
,1900-01-01 15:29:43.055730,,653350
,1900-01-01 15:29:43.105734,,849365
,1900-01-01 15:29:43.135866,,255992
,1900-01-01 15:29:43.175752,,363064
,1900-01-01 15:29:43.215920,,502077
,1900-01-01 15:29:43.255881,,495208
,1900-01-01 15:29:43.285474,,621521
,1900-01-01 15:29:43.325848,,335785
,1900-01-01 15:29:43.365202,,836442
,1900-01-01 15:29:43.407008,,111401
,1900-01-01 15:29:43.434798,,572233
,1900-01-01 15:29:43.485829,,533314
,1900-01-01 15:29:43.515461,,683845
,1900-01-01 15:29:43.555970,,626985
,1900-01-01 15:29:43.595622,,337568
,1900-01-01 15:29:43.635882,,185837
,1900-01-01 15:29:43.665313,,581820
,1900-01-01 15:29:43.706632,,590779
,1900-01-01 15:29:43.745551,,780736
,1900-01-01 15:29:43.787565,,371900
,1900-01-01 15:29:43.815000,,739274
,1900-01-01 15:29:43.866087,,789818
,1900-01-01 15:29:43.895430,,784836
,1900-01-01 15:29:43.936229,,608360
,1900-01-01 15:29:43.975330,,896846
,1900-01-01 15:29:44.006845,,235249
,1900-01-01 15:29:44.049915,,820319
,1900-01-01 15:29:44.086326,,590620
